group,areacd,areanm,value
South East,E02003426,Maidenhead Highway,0.621397915
South East,E02003427,Boyn Hill & Norreys Drive,0.548540146
South East,E02003428,Cox Green,0.633435583
South East,E02003429,Bray Wick & Holyport,0.656021898
South East,E02003430,Windsor Town & Eton,0.567728238
South East,E02003431,Datchet,0.611940299
South East,E02003432,Clewer Village,0.628994328
South East,E02003433,Dedworth,0.587711353
South East,E02003434,Clewer New Town,0.609788215
South East,E02003435,Spital & Cranbourne Park,0.63380477
South East,E02003436,Old Windsor & Wraysbury,0.671383464
South East,E02003437,Ascot & North Ascot East,0.605242256
South East,E02003438,South Ascot & Sunningdale,0.63675527
South East,E02003439,Twyford East & Wargrave,0.714591891
South East,E02003440,Twyford West & Charvil,0.657747087
South East,E02003441,Sonning & Woodley North,0.660330686
South East,E02003442,Woodley East,0.632403515
South East,E02003443,Woodley South,0.567030236
South East,E02003444,Earley,0.562257999
South East,E02003445,Southlake,0.639532217
South East,E02003446,Lower Earley North,0.536914736
South East,E02003447,Winnersh,0.606172003
South East,E02003448,Wokingham North & Hurst,0.655592766
South East,E02003449,Lower Earley South,0.559610706
South East,E02003450,Shinfield,0.575701086
South East,E02003451,Wokingham Town,0.61633282
South East,E02003452,Wokingham East,0.61903651
South East,E02003453,Barkham & Woose Hill,0.660759494
South East,E02003454,Wokingham West & South,0.606181116
South East,E02003455,Spencers Wood & Swallowfield,0.669683258
South East,E02003456,Arborfield & Garrison,0.606386025
South East,E02003457,Finchampstead,0.661269365
South East,E02003458,Crowthorne North,0.677083333
South East,E02003459,Olney & Lavendon,0.741758242
South East,E02003460,"Hanslope, Castlethorpe & Sherington",0.656168711
South East,E02003461,Newport Pagnell North,0.664080898
South East,E02003462,Newport Pagnell South,0.649018047
South East,E02003463,Great Linford & Giffard Park,0.610721901
South East,E02003464,Stantonbury & Bradville,0.493801344
South East,E02003465,Willen & Downhead Park,0.646381579
South East,E02003466,Wolverton & New Bradwell,0.460152909
South East,E02003467,Linford Wood,0.498602918
South East,E02003468,Stony Stratford & Old Wolverton,0.581949458
South East,E02003469,Bradwell Village,0.617435159
South East,E02003470,Stacey Bushes & Fullers Slade,0.434702431
South East,E02003471,Bradwell Common,0.509442583
South East,E02003472,Central Milton Keynes & Newlands,0.355449272
South East,E02003473,Two Mile Ash,0.58773862
South East,E02003474,Woughton & Woolstone,0.50698041
South East,E02003475,"Broughton, Middleton & Kents Hill",0.473269679
South East,E02003476,Eaglestone & Fishermead,0.407990315
South East,E02003477,Shenley Wood & Grange Farm,0.559293415
South East,E02003478,Loughton,0.571470762
South East,E02003479,Oldbrook & Coffee Hall,0.428148945
South East,E02003480,Walnut Tree & Tilbrook,0.538690108
South East,E02003481,Denbigh,0.445844772
South East,E02003482,Bow Brickhill & Woburn Sands,0.706424747
South East,E02003483,Westcroft & Shenley Brook End,0.540286076
South East,E02003484,Furzton,0.572581787
South East,E02003485,Bletchley North West,0.616293532
South East,E02003486,Tattenhoe & Emerson Valley,0.579087331
South East,E02003487,Far Bletchley,0.645907964
South East,E02003488,Bletchley East,0.59512319
South East,E02003489,Bletchley West,0.637467594
South East,E02003490,Bletchley South,0.540992449
South East,E02003491,Patcham East,0.622485358
South East,E02003492,Coldean & Moulsecoomb North,0.309275709
South East,E02003493,Patcham West & Westdene,0.643074304
South East,E02003494,Hollingbury,0.638668296
South East,E02003495,Mile Oak,0.606099111
South East,E02003496,Hangleton North,0.595051217
South East,E02003497,West Blatchington,0.641642689
South East,E02003498,Hollingdean & Moulsecoomb West,0.445142102
South East,E02003499,Bevendean & Moulsecoomb East,0.469666832
South East,E02003500,Fiveways,0.57177586
South East,E02003501,Withdean Woods,0.559622599
South East,E02003502,Portslade Village,0.6
South East,E02003503,Hangleton South,0.594636872
South East,E02003504,Preston Park,0.554681264
South East,E02003505,Round Hill,0.353497347
South East,E02003506,Aldrington,0.565446478
South East,E02003507,Woodingdean,0.63425033
South East,E02003508,Elm Grove & Bear Road,0.419945105
South East,E02003509,Goldsmid West,0.53100278
South East,E02003510,Goldsmid East,0.593875726
South East,E02003511,Portslade by Sea,0.589432808
South East,E02003512,Hanover,0.417506044
South East,E02003513,Aldrington South,0.613343442
South East,E02003514,Seven Dials,0.488807531
South East,E02003515,Whitehawk,0.548309706
South East,E02003516,Hove Central,0.511873351
South East,E02003517,North Laine & the Lanes,0.407828283
South East,E02003518,King Alfred,0.579245748
South East,E02003519,Brunswick,0.459724752
South East,E02003520,St James's Street & Queen's Park,0.513533595
South East,E02003521,Kemptown,0.569983337
South East,E02003522,Roedean & Marina,0.568225995
South East,E02003523,Rottingdean & Saltdean,0.687191632
South East,E02003524,Paulsgrove East,0.576396736
South East,E02003525,Wymering,0.58086525
South East,E02003526,Cosham North,0.700163764
South East,E02003527,Paulsgrove West & Port Solent,0.590391909
South East,E02003529,Cosham South,0.602239884
South East,E02003530,Hilsea,0.583870968
South East,E02003531,Anchorage Park & Copnor,0.645487552
South East,E02003532,Alexandra Park,0.585532362
South East,E02003533,North End West & Whale Island,0.704815073
South East,E02003534,North End East,0.562840316
South East,E02003535,Fratton North,0.52027575
South East,E02003536,Landport,0.50481062
South East,E02003537,Baffins,0.592743106
South East,E02003538,Fratton Kingston,0.477466389
South East,E02003539,Fratton West & Portsea,0.448057484
South East,E02003540,Milton,0.598369958
South East,E02003541,Somers Town,0.347808953
South East,E02003542,Southsea Haslemere Road,0.451393321
South East,E02003543,Southsea Fawcett Road,0.411113621
South East,E02003544,Southsea Prince Albert Road,0.543440691
South East,E02003545,Southsea West,0.478895886
South East,E02003546,Eastney,0.55914854
South East,E02003547,Old Portsmouth & Southsea Common,0.46635877
South East,E02003548,Southsea Waverley Road,0.511219368
South East,E02006821,Drayton & Farlington,0.620228137
South East,E02003549,Bassett Green,0.478942105
South East,E02003550,Aldermoor & Lordswood,0.613545302
South East,E02003551,Stoneham,0.435094773
South East,E02003552,Coxford & Lords Hill,0.621553885
South East,E02003553,Swaythling,0.372977755
South East,E02003554,Hollybrook,0.603271328
South East,E02003555,Maybush,0.57675841
South East,E02003556,Townhill Park,0.597531711
South East,E02003557,Highfield & University,0.479017544
South East,E02003558,Shirley Warren,0.533182076
South East,E02003559,Upper Shirley,0.604033699
South East,E02003560,Redbridge & Millbrook West,0.499058634
South East,E02003561,St Denys,0.402073867
South East,E02003562,Bitterne West,0.55258509
South East,E02003563,Shirley South,0.549744246
South East,E02003564,Bitterne East,0.608083442
South East,E02003565,Bevois Town,0.355546688
South East,E02003566,Harefield,0.639513877
South East,E02003567,Regents Park & Millbrook East,0.549967427
South East,E02003568,Banister Park & Howard Road,0.452706458
South East,E02003569,Freemantle,0.454250406
South East,E02003570,Newtown & Nicholstown,0.346484407
South East,E02003571,Central Southampton West,0.254478351
South East,E02003572,Bitterne South,0.651639344
South East,E02003573,Thornhill,0.596204883
South East,E02003574,Sholing East,0.680523375
South East,E02003575,Hightown,0.540318907
South East,E02003576,Itchen,0.572992252
South East,E02003577,Central Southampton East,0.348989508
South East,E02003578,Sholing West,0.641444115
South East,E02003579,Woolston,0.591728993
South East,E02003580,Weston,0.529568549
South East,E02003581,Cowes Central,0.641217502
South East,E02003582,"Cowes West, Gurnard & Northwood",0.697142193
South East,E02003583,East Cowes & Osborne,0.705138553
South East,E02003584,Ryde Central,0.641001855
South East,E02003585,Binstead & Wootton,0.736508405
South East,E02003586,Ryde West & Havenstreet,0.685307575
South East,E02003587,Ryde South,0.610331851
South East,E02003588,Newport East & Parkhurst East,0.689937181
South East,E02003589,Newport Central & Parkhurst West,0.564613304
South East,E02003590,Bembridge & Nettlestone,0.781367292
South East,E02003591,Newport South & West,0.666042836
South East,E02003592,Yarmouth & Freshwater,0.803520607
South East,E02003593,Brighstone & Shalfleet,0.770924274
South East,E02003594,Sandown & Brading,0.660021209
South East,E02003595,Shanklin West & Newchurch,0.748924867
South East,E02003596,Shanklin Central & Lake,0.67448877
South East,E02003597,"Niton, Shorwell & Godshill",0.705349364
South East,E02003598,Ventnor & Wroxall,0.659317306
South East,E02003652,"Buckingham South, Maids Moreton & Akeley",0.521189459
South East,E02003653,Buckingham North,0.581672727
South East,E02003654,Newton Longville & Great Horwood,0.665920826
South East,E02003655,"Marsh Gibbon, Steeple Claydon & Tingewick",0.639242379
South East,E02003656,Winslow & Padbury,0.654210028
South East,E02003657,"Granborough, Stewkley & Great Brickhill",0.701083773
South East,E02003658,"Wing, Wingrave & Bierton",0.658739062
South East,E02003659,Waddesdon & Whitchurch,0.563563962
South East,E02003660,"Cheddington, Pitstone & Edlesborough",0.657808272
South East,E02003661,"Oakley, Brill & Edgcott",0.62580115
South East,E02003662,Watermead & Elmhurst,0.506636838
South East,E02003663,Berryfields & Haydon Hill,0.480769231
South East,E02003664,Gatehouse,0.423365123
South East,E02003665,Victoria Park,0.547218629
South East,E02003666,Aylesbury Central,0.454588796
South East,E02003667,Fairford Leys,0.496440919
South East,E02003668,Bedgrove & Walton,0.637948262
South East,E02003669,California & Southcourt,0.432052248
South East,E02003670,Mandeville & Elm Farm,0.548467855
South East,E02003671,Walton Court & Hawkslade,0.497991323
South East,E02003672,Stoke Mandeville & Aston Clinton,0.713150356
South East,E02003673,"Haddenham, Dinton & Stone",0.697280428
South East,E02003674,"Worminghall, Long Crendon & Cuddington",0.674321123
South East,E02003675,Wendover,0.589278264
South East,E02003676,"Hyde Heath, Bellingdon & Latimer",0.698814927
South East,E02003677,Chesham West,0.561420722
South East,E02003678,Chesham East,0.619703755
South East,E02003679,Chesham South,0.546702519
South East,E02003680,Great Missenden & Prestwood,0.679612661
South East,E02003681,Amersham-on-the-Hill & Chesham Bois,0.625352642
South East,E02003682,Old Amersham,0.632685234
South East,E02003683,Little Chalfont,0.60860571
South East,E02003685,"Chalfont St Giles, Seer Green & Jordans",0.663118347
South East,E02003686,Chalfont Common & St Peter East,0.689814187
South East,E02003687,Chalfont St Peter West,0.635084106
South East,E02003688,Beaconsfield Town,0.592848181
South East,E02003689,Gerrards Cross,0.64021048
South East,E02003690,Denham,0.658196602
South East,E02003691,Farnham & Hedgerley,0.664302258
South East,E02003692,Stoke Poges & George Green,0.627573161
South East,E02003693,"Burham North, Taplow & Dorney",0.710820063
South East,E02003694,Burnham South,0.64153074
South East,E02003695,Iver & Richings Park,0.589094187
South East,E02003696,Princes Risborough,0.724185637
South East,E02003697,"Longwick, Kimble & Lacey Green",0.713295198
South East,E02003698,Walter's Ash & Hughenden Valley,0.67454523
South East,E02003699,Stokenchurch,0.65394949
South East,E02003701,Downley,0.570531275
South East,E02003702,"Bledlow, Cadmore End & Hambleden Valley",0.741026919
South East,E02003703,Terriers & Amersham Hill,0.520014296
South East,E02003704,Tylers Green,0.659638554
South East,E02003705,Bowerdean,0.46369039
South East,E02003706,Totteridge,0.464207928
South East,E02003707,Sands,0.440115025
South East,E02003708,Oakridge & Castlefield,0.398032384
South East,E02003709,Micklefield,0.471501676
South East,E02003710,Town Centre & Marlow Hill,0.480203476
South East,E02003711,Ryemead & Wycombe Marsh,0.482059766
South East,E02003712,Lane End & Booker,0.619900243
South East,E02003713,Flackwell Heath,0.66046191
South East,E02003714,Loudwater & Wooburn Green,0.602607362
South East,E02003715,"Marlow Bottom, Danesfield & Well End",0.658674189
South East,E02003716,Bourne End,0.67135807
South East,E02003717,Marlow West & North,0.664212911
South East,E02003718,Marlow East,0.62582604
South East,E02006823,Knotty Green & Holmer Green,0.681118083
South East,E02006824,Hazlemere,0.659752821
South East,E02004356,Langney West,0.631381482
South East,E02004357,Hampden Park North,0.599109415
South East,E02004358,Langney East,0.650206276
South East,E02004359,Hampden Park South,0.670206198
South East,E02004361,Ratton,0.64801665
South East,E02004362,Roselands,0.607186698
South East,E02004363,Upperton,0.659836653
South East,E02004364,Old Town & Motcombe,0.676399322
South East,E02004365,Pier,0.52371306
South East,E02004366,King Edward's Parade,0.594283546
South East,E02004367,Meads,0.68644299
South East,E02006857,St Anthony's Hill,0.647131056
South East,E02006858,Sovereign Harbour,0.623626746
South East,E02004368,Ashdown,0.604173995
